partido_id,jugador_id,titular
P-040,PAR-1,true
P-040,PAR-7,true
P-040,PAR-2,true
P-040,PAR-4,true
P-040,PAR-3,true
P-040,PAR-14,true
P-040,PAR-10,true
P-040,PAR-15,true
P-040,PAR-22,true
P-040,PAR-24,true
P-040,PAR-20,true
P-040,TUR-12,true
P-040,TUR-4,true
P-040,TUR-9,true
P-040,TUR-6,true
P-040,TUR-7,true
P-040,TUR-11,true
P-040,TUR-16,true
P-040,TUR-10,true
P-040,TUR-20,true
P-040,TUR-21,true
P-040,TUR-22,true
P-040,PAR-16,false
P-040,PAR-8,false
P-040,PAR-26,false
P-040,TUR-26,false
P-040,TUR-24,false
P-040,TUR-13,false
P-040,TUR-15,false
P-041,GER-1,true
P-041,GER-3,true
P-041,GER-2,true
P-041,GER-9,true
P-041,GER-4,true
P-041,GER-10,true
P-041,GER-13,true
P-041,GER-17,true
P-041,GER-26,true
P-041,GER-20,true
P-041,GER-21,true
P-041,CIV-23,true
P-041,CIV-2,true
P-041,CIV-6,true
P-041,CIV-3,true
P-041,CIV-8,true
P-041,CIV-10,true
P-041,CIV-13,true
P-041,CIV-17,true
P-041,CIV-20,true
P-041,CIV-24,true
P-041,CIV-22,true
P-041,GER-22,false
P-041,GER-25,false
P-041,GER-11,false
P-041,GER-16,false
P-041,CIV-25,false
P-041,CIV-5,false
P-041,CIV-21,false
P-041,CIV-14,false
P-042,CUW-1,true
P-042,CUW-3,true
P-042,CUW-2,true
P-042,CUW-7,true
P-042,CUW-4,true
P-042,CUW-15,true
P-042,CUW-14,true
P-042,CUW-16,true
P-042,CUW-21,true
P-042,CUW-25,true
P-042,CUW-26,true
P-042,ECU-1,true
P-042,ECU-2,true
P-042,ECU-3,true
P-042,ECU-7,true
P-042,ECU-4,true
P-042,ECU-11,true
P-042,ECU-10,true
P-042,ECU-13,true
P-042,ECU-20,true
P-042,ECU-21,true
P-042,ECU-26,true
P-042,CUW-17,false
P-042,CUW-9,false
P-042,CUW-18,false
P-042,ECU-25,false
P-042,ECU-9,false
P-042,ECU-5,false
P-042,ECU-15,false
P-043,NED-12,true
P-043,NED-2,true
P-043,NED-4,true
P-043,NED-8,true
P-043,NED-5,true
P-043,NED-10,true
P-043,NED-15,true
P-043,NED-14,true
P-043,NED-25,true
P-043,NED-20,true
P-043,NED-22,true
P-043,SWE-1,true
P-043,SWE-3,true
P-043,SWE-7,true
P-043,SWE-2,true
P-043,SWE-4,true
P-043,SWE-17,true
P-043,SWE-15,true
P-043,SWE-10,true
P-043,SWE-24,true
P-043,SWE-22,true
P-043,SWE-20,true
P-043,NED-7,false
P-043,NED-19,false
P-043,NED-26,false
P-043,NED-17,false
P-043,NED-6,false
P-043,SWE-6,false
P-043,SWE-16,false
P-043,SWE-13,false
P-043,SWE-26,false
P-044,TUN-23,true
P-044,TUN-4,true
P-044,TUN-3,true
P-044,TUN-9,true
P-044,TUN-6,true
P-044,TUN-11,true
P-044,TUN-14,true
P-044,TUN-18,true
P-044,TUN-25,true
P-044,TUN-22,true
P-044,TUN-21,true
P-044,JPN-23,true
P-044,JPN-2,true
P-044,JPN-3,true
P-044,JPN-6,true
P-044,JPN-4,true
P-044,JPN-13,true
P-044,JPN-17,true
P-044,JPN-14,true
P-044,JPN-20,true
P-044,JPN-22,true
P-044,JPN-21,true
P-044,TUN-5,false
P-044,TUN-24,false
P-044,TUN-2,false
P-044,TUN-17,false
P-044,TUN-13,false
P-044,JPN-9,false
P-044,JPN-15,false
P-044,JPN-26,false
P-044,JPN-7,false
P-045,BEL-23,true
P-045,BEL-3,true
P-045,BEL-2,true
P-045,BEL-4,true
P-045,BEL-5,true
P-045,BEL-18,true
P-045,BEL-10,true
P-045,BEL-11,true
P-045,BEL-20,true
P-045,BEL-22,true
P-045,BEL-21,true
P-045,EGY-1,true
P-045,EGY-2,true
P-045,EGY-6,true
P-045,EGY-5,true
P-045,EGY-4,true
P-045,EGY-13,true
P-045,EGY-10,true
P-045,EGY-15,true
P-045,EGY-21,true
P-045,EGY-22,true
P-045,EGY-20,true
P-045,BEL-16,false
P-045,BEL-14,false
P-045,BEL-6,false
P-045,EGY-9,false
P-045,EGY-8,false
P-045,EGY-7,false
P-045,EGY-16,false
P-045,EGY-19,false
P-046,NZL-1,true
P-046,NZL-4,true
P-046,NZL-2,true
P-046,NZL-7,true
P-046,NZL-5,true
P-046,NZL-13,true
P-046,NZL-10,true
P-046,NZL-18,true
P-046,NZL-22,true
P-046,NZL-20,true
P-046,NZL-21,true
P-046,IRN-1,true
P-046,IRN-4,true
P-046,IRN-2,true
P-046,IRN-8,true
P-046,IRN-3,true
P-046,IRN-16,true
P-046,IRN-13,true
P-046,IRN-11,true
P-046,IRN-20,true
P-046,IRN-22,true
P-046,IRN-24,true
P-046,NZL-15,false
P-046,NZL-6,false
P-046,NZL-26,false
P-046,NZL-25,false
P-046,NZL-24,false
P-046,IRN-25,false
P-046,IRN-26,false
P-046,IRN-14,false
P-046,IRN-19,false
P-047,ESP-1,true
P-047,ESP-8,true
P-047,ESP-3,true
P-047,ESP-4,true
P-047,ESP-7,true
P-047,ESP-10,true
P-047,ESP-13,true
P-047,ESP-11,true
P-047,ESP-20,true
P-047,ESP-26,true
P-047,ESP-24,true
P-047,KSA-12,true
P-047,KSA-3,true
P-047,KSA-2,true
P-047,KSA-8,true
P-047,KSA-7,true
P-047,KSA-11,true
P-047,KSA-15,true
P-047,KSA-10,true
P-047,KSA-26,true
P-047,KSA-21,true
P-047,KSA-20,true
P-047,ESP-22,false
P-047,ESP-16,false
P-047,ESP-9,false
P-047,ESP-18,false
P-047,KSA-16,false
P-047,KSA-6,false
P-047,KSA-18,false
P-047,KSA-24,false
P-048,CPV-1,true
P-048,CPV-2,true
P-048,CPV-9,true
P-048,CPV-3,true
P-048,CPV-4,true
P-048,CPV-13,true
P-048,CPV-15,true
P-048,CPV-14,true
P-048,CPV-21,true
P-048,CPV-20,true
P-048,CPV-26,true
P-048,URU-12,true
P-048,URU-3,true
P-048,URU-6,true
P-048,URU-2,true
P-048,URU-7,true
P-048,URU-11,true
P-048,URU-13,true
P-048,URU-10,true
P-048,URU-20,true
P-048,URU-21,true
P-048,URU-25,true
P-048,CPV-6,false
P-048,CPV-7,false
P-048,CPV-17,false
P-048,URU-8,false
P-048,URU-19,false
P-048,URU-9,false
P-049,FRA-23,true
P-049,FRA-4,true
P-049,FRA-2,true
P-049,FRA-3,true
P-049,FRA-5,true
P-049,FRA-10,true
P-049,FRA-18,true
P-049,FRA-11,true
P-049,FRA-20,true
P-049,FRA-22,true
P-049,FRA-21,true
P-049,NOR-1,true
P-049,NOR-3,true
P-049,NOR-4,true
P-049,NOR-6,true
P-049,NOR-8,true
P-049,NOR-16,true
P-049,NOR-19,true
P-049,NOR-10,true
P-049,NOR-22,true
P-049,NOR-26,true
P-049,NOR-21,true
P-049,FRA-9,false
P-049,FRA-8,false
P-049,FRA-17,false
P-049,FRA-26,false
P-049,NOR-5,false
P-049,NOR-2,false
P-049,NOR-18,false
P-049,NOR-15,false
P-050,IRQ-23,true
P-050,IRQ-6,true
P-050,IRQ-2,true
P-050,IRQ-3,true
P-050,IRQ-4,true
P-050,IRQ-11,true
P-050,IRQ-15,true
P-050,IRQ-14,true
P-050,IRQ-22,true
P-050,IRQ-21,true
P-050,IRQ-20,true
P-050,SEN-1,true
P-050,SEN-6,true
P-050,SEN-5,true
P-050,SEN-7,true
P-050,SEN-2,true
P-050,SEN-10,true
P-050,SEN-16,true
P-050,SEN-13,true
P-050,SEN-22,true
P-050,SEN-24,true
P-050,SEN-20,true
P-050,IRQ-9,false
P-050,IRQ-7,false
P-050,IRQ-10,false
P-050,SEN-14,false
P-050,SEN-17,false
P-050,SEN-8,false
P-051,ARG-1,true
P-051,ARG-9,true
P-051,ARG-5,true
P-051,ARG-8,true
P-051,ARG-2,true
P-051,ARG-11,true
P-051,ARG-13,true
P-051,ARG-19,true
P-051,ARG-22,true
P-051,ARG-20,true
P-051,ARG-25,true
P-051,ALG-12,true
P-051,ALG-8,true
P-051,ALG-6,true
P-051,ALG-2,true
P-051,ALG-9,true
P-051,ALG-13,true
P-051,ALG-18,true
P-051,ALG-10,true
P-051,ALG-21,true
P-051,ALG-22,true
P-051,ALG-20,true
P-051,ARG-7,false
P-051,ARG-4,false
P-051,ARG-24,false
P-051,ALG-19,false
P-051,ALG-25,false
P-051,ALG-3,false
P-051,ALG-14,false
P-051,ALG-7,false
P-052,JOR-1,true
P-052,JOR-3,true
P-052,JOR-2,true
P-052,JOR-4,true
P-052,JOR-9,true
P-052,JOR-10,true
P-052,JOR-13,true
P-052,JOR-11,true
P-052,JOR-20,true
P-052,JOR-21,true
P-052,JOR-22,true
P-052,AUT-1,true
P-052,AUT-7,true
P-052,AUT-2,true
P-052,AUT-6,true
P-052,AUT-4,true
P-052,AUT-15,true
P-052,AUT-17,true
P-052,AUT-10,true
P-052,AUT-21,true
P-052,AUT-20,true
P-052,AUT-22,true
P-052,JOR-26,false
P-052,JOR-19,false
P-052,JOR-17,false
P-052,JOR-6,false
P-052,JOR-24,false
P-052,AUT-16,false
P-052,AUT-9,false
P-052,AUT-18,false
P-053,POR-23,true
P-053,POR-2,true
P-053,POR-3,true
P-053,POR-5,true
P-053,POR-6,true
P-053,POR-10,true
P-053,POR-13,true
P-053,POR-11,true
P-053,POR-21,true
P-053,POR-20,true
P-053,POR-25,true
P-053,UZB-12,true
P-053,UZB-2,true
P-053,UZB-4,true
P-053,UZB-6,true
P-053,UZB-3,true
P-053,UZB-16,true
P-053,UZB-13,true
P-053,UZB-17,true
P-053,UZB-20,true
P-053,UZB-24,true
P-053,UZB-21,true
P-053,POR-19,false
P-053,POR-24,false
P-053,POR-8,false
P-053,POR-7,false
P-053,POR-16,false
P-053,UZB-14,false
P-053,UZB-18,false
P-053,UZB-9,false
P-053,UZB-19,false
P-053,UZB-15,false
P-054,COD-1,true
P-054,COD-3,true
P-054,COD-4,true
P-054,COD-7,true
P-054,COD-9,true
P-054,COD-14,true
P-054,COD-18,true
P-054,COD-10,true
P-054,COD-21,true
P-054,COD-22,true
P-054,COD-20,true
P-054,COL-1,true
P-054,COL-7,true
P-054,COL-6,true
P-054,COL-2,true
P-054,COL-8,true
P-054,COL-17,true
P-054,COL-14,true
P-054,COL-15,true
P-054,COL-20,true
P-054,COL-21,true
P-054,COL-22,true
P-054,COD-19,false
P-054,COD-17,false
P-054,COD-5,false
P-054,COD-16,false
P-054,COD-26,false
P-054,COL-9,false
P-054,COL-25,false
P-054,COL-11,false
P-054,COL-18,false
P-054,COL-4,false
P-055,ENG-1,true
P-055,ENG-2,true
P-055,ENG-3,true
P-055,ENG-6,true
P-055,ENG-4,true
P-055,ENG-10,true
P-055,ENG-15,true
P-055,ENG-11,true
P-055,ENG-20,true
P-055,ENG-21,true
P-055,ENG-22,true
P-055,PAN-12,true
P-055,PAN-2,true
P-055,PAN-5,true
P-055,PAN-3,true
P-055,PAN-6,true
P-055,PAN-14,true
P-055,PAN-15,true
P-055,PAN-10,true
P-055,PAN-22,true
P-055,PAN-20,true
P-055,PAN-21,true
P-055,ENG-8,false
P-055,ENG-13,false
P-055,ENG-14,false
P-055,ENG-7,false
P-055,ENG-19,false
P-055,PAN-11,false
P-055,PAN-18,false
P-055,PAN-19,false
P-055,PAN-26,false
P-055,PAN-24,false
P-056,GHA-12,true
P-056,GHA-2,true
P-056,GHA-4,true
P-056,GHA-5,true
P-056,GHA-9,true
P-056,GHA-11,true
P-056,GHA-10,true
P-056,GHA-19,true
P-056,GHA-26,true
P-056,GHA-20,true
P-056,GHA-24,true
P-056,CRO-1,true
P-056,CRO-5,true
P-056,CRO-4,true
P-056,CRO-3,true
P-056,CRO-2,true
P-056,CRO-18,true
P-056,CRO-17,true
P-056,CRO-11,true
P-056,CRO-20,true
P-056,CRO-21,true
P-056,CRO-22,true
P-056,GHA-8,false
P-056,GHA-7,false
P-056,GHA-14,false
P-056,GHA-17,false
P-056,GHA-6,false
P-056,CRO-24,false
P-056,CRO-10,false
P-056,CRO-6,false
P-057,ITA-1,true
P-057,ITA-5,true
P-057,ITA-6,true
P-057,ITA-7,true
P-057,ITA-2,true
P-057,ITA-14,true
P-057,ITA-13,true
P-057,ITA-15,true
P-057,ITA-26,true
P-057,ITA-20,true
P-057,ITA-22,true
P-057,NGA-23,true
P-057,NGA-9,true
P-057,NGA-6,true
P-057,NGA-3,true
P-057,NGA-8,true
P-057,NGA-13,true
P-057,NGA-14,true
P-057,NGA-15,true
P-057,NGA-21,true
P-057,NGA-24,true
P-057,NGA-26,true
P-057,ITA-17,false
P-057,ITA-9,false
P-057,ITA-21,false
P-057,NGA-25,false
P-057,NGA-19,false
P-057,NGA-2,false
P-057,NGA-7,false
P-058,CHN-12,true
P-058,CHN-7,true
P-058,CHN-9,true
P-058,CHN-2,true
P-058,CHN-5,true
P-058,CHN-10,true
P-058,CHN-16,true
P-058,CHN-15,true
P-058,CHN-22,true
P-058,CHN-21,true
P-058,CHN-20,true
P-058,CHI-1,true
P-058,CHI-5,true
P-058,CHI-9,true
P-058,CHI-2,true
P-058,CHI-4,true
P-058,CHI-10,true
P-058,CHI-16,true
P-058,CHI-13,true
P-058,CHI-20,true
P-058,CHI-24,true
P-058,CHI-22,true
P-058,CHN-18,false
P-058,CHN-24,false
P-058,CHN-3,false
P-058,CHN-11,false
P-058,CHI-19,false
P-058,CHI-17,false
P-058,CHI-6,false
P-058,CHI-7,false
P-059,DEN-1,true
P-059,DEN-5,true
P-059,DEN-3,true
P-059,DEN-6,true
P-059,DEN-2,true
P-059,DEN-11,true
P-059,DEN-14,true
P-059,DEN-13,true
P-059,DEN-25,true
P-059,DEN-26,true
P-059,DEN-22,true
P-059,PER-1,true
P-059,PER-3,true
P-059,PER-2,true
P-059,PER-7,true
P-059,PER-4,true
P-059,PER-10,true
P-059,PER-11,true
P-059,PER-13,true
P-059,PER-20,true
P-059,PER-21,true
P-059,PER-25,true
P-059,DEN-18,false
P-059,DEN-4,false
P-059,DEN-10,false
P-059,DEN-17,false
P-059,PER-24,false
P-059,PER-16,false
P-059,PER-17,false
P-060,CMR-12,true
P-060,CMR-3,true
P-060,CMR-8,true
P-060,CMR-2,true
P-060,CMR-5,true
P-060,CMR-13,true
P-060,CMR-19,true
P-060,CMR-10,true
P-060,CMR-20,true
P-060,CMR-21,true
P-060,CMR-26,true
P-060,WAL-1,true
P-060,WAL-4,true
P-060,WAL-3,true
P-060,WAL-2,true
P-060,WAL-7,true
P-060,WAL-16,true
P-060,WAL-13,true
P-060,WAL-17,true
P-060,WAL-25,true
P-060,WAL-20,true
P-060,WAL-24,true
P-060,CMR-4,false
P-060,CMR-17,false
P-060,CMR-15,false
P-060,WAL-14,false
P-060,WAL-22,false
P-060,WAL-8,false
P-061,POL-12,true
P-061,POL-6,true
P-061,POL-7,true
P-061,POL-4,true
P-061,POL-3,true
P-061,POL-11,true
P-061,POL-14,true
P-061,POL-13,true
P-061,POL-22,true
P-061,POL-24,true
P-061,POL-20,true
P-061,CRC-12,true
P-061,CRC-5,true
P-061,CRC-4,true
P-061,CRC-2,true
P-061,CRC-3,true
P-061,CRC-10,true
P-061,CRC-16,true
P-061,CRC-17,true
P-061,CRC-21,true
P-061,CRC-22,true
P-061,CRC-24,true
P-061,POL-21,false
P-061,POL-5,false
P-061,POL-15,false
P-061,POL-10,false
P-061,POL-16,false
P-061,CRC-7,false
P-061,CRC-13,false
P-061,CRC-18,false
P-061,CRC-26,false
P-061,CRC-14,false
P-062,MLI-1,true
P-062,MLI-8,true
P-062,MLI-2,true
P-062,MLI-5,true
P-062,MLI-6,true
P-062,MLI-13,true
P-062,MLI-11,true
P-062,MLI-14,true
P-062,MLI-22,true
P-062,MLI-21,true
P-062,MLI-20,true
P-062,VEN-23,true
P-062,VEN-4,true
P-062,VEN-6,true
P-062,VEN-7,true
P-062,VEN-9,true
P-062,VEN-15,true
P-062,VEN-14,true
P-062,VEN-11,true
P-062,VEN-20,true
P-062,VEN-24,true
P-062,VEN-21,true
P-062,MLI-25,false
P-062,MLI-16,false
P-062,MLI-4,false
P-062,MLI-19,false
P-062,MLI-17,false
P-062,VEN-16,false
P-062,VEN-10,false
P-062,VEN-5,false
P-062,VEN-8,false
P-063,UKR-12,true
P-063,UKR-3,true
P-063,UKR-7,true
P-063,UKR-4,true
P-063,UKR-5,true
P-063,UKR-10,true
P-063,UKR-18,true
P-063,UKR-13,true
P-063,UKR-25,true
P-063,UKR-24,true
P-063,UKR-20,true
P-063,OMA-23,true
P-063,OMA-4,true
P-063,OMA-2,true
P-063,OMA-3,true
P-063,OMA-5,true
P-063,OMA-14,true
P-063,OMA-13,true
P-063,OMA-10,true
P-063,OMA-20,true
P-063,OMA-21,true
P-063,OMA-22,true
P-063,UKR-2,false
P-063,UKR-6,false
P-063,UKR-9,false
P-063,OMA-7,false
P-063,OMA-18,false
P-063,OMA-17,false
P-064,NCL-12,true
P-064,NCL-5,true
P-064,NCL-8,true
P-064,NCL-6,true
P-064,NCL-3,true
P-064,NCL-18,true
P-064,NCL-10,true
P-064,NCL-13,true
P-064,NCL-21,true
P-064,NCL-22,true
P-064,NCL-24,true
P-064,SRB-1,true
P-064,SRB-2,true
P-064,SRB-3,true
P-064,SRB-8,true
P-064,SRB-7,true
P-064,SRB-14,true
P-064,SRB-10,true
P-064,SRB-11,true
P-064,SRB-20,true
P-064,SRB-21,true
P-064,SRB-22,true
P-064,NCL-4,false
P-064,NCL-17,false
P-064,NCL-9,false
P-064,SRB-5,false
P-064,SRB-19,false
P-064,SRB-4,false
P-065,MEX-23,true
P-065,MEX-5,true
P-065,MEX-2,true
P-065,MEX-8,true
P-065,MEX-9,true
P-065,MEX-10,true
P-065,MEX-16,true
P-065,MEX-13,true
P-065,MEX-25,true
P-065,MEX-20,true
P-065,MEX-21,true
P-065,KOR-12,true
P-065,KOR-6,true
P-065,KOR-5,true
P-065,KOR-3,true
P-065,KOR-9,true
P-065,KOR-11,true
P-065,KOR-14,true
P-065,KOR-10,true
P-065,KOR-22,true
P-065,KOR-21,true
P-065,KOR-25,true
P-065,MEX-15,false
P-065,MEX-14,false
P-065,MEX-11,false
P-065,MEX-26,false
P-065,KOR-15,false
P-065,KOR-19,false
P-065,KOR-8,false
P-065,KOR-26,false
P-065,KOR-16,false
P-066,RSA-12,true
P-066,RSA-2,true
P-066,RSA-4,true
P-066,RSA-6,true
P-066,RSA-3,true
P-066,RSA-10,true
P-066,RSA-19,true
P-066,RSA-15,true
P-066,RSA-20,true
P-066,RSA-22,true
P-066,RSA-25,true
P-066,CZE-12,true
P-066,CZE-3,true
P-066,CZE-4,true
P-066,CZE-7,true
P-066,CZE-5,true
P-066,CZE-15,true
P-066,CZE-10,true
P-066,CZE-17,true
P-066,CZE-26,true
P-066,CZE-22,true
P-066,CZE-24,true
P-066,RSA-5,false
P-066,RSA-14,false
P-066,RSA-13,false
P-066,CZE-11,false
P-066,CZE-2,false
P-066,CZE-25,false
P-066,CZE-19,false
P-066,CZE-21,false
P-067,SUI-23,true
P-067,SUI-5,true
P-067,SUI-6,true
P-067,SUI-3,true
P-067,SUI-2,true
P-067,SUI-11,true
P-067,SUI-15,true
P-067,SUI-10,true
P-067,SUI-21,true
P-067,SUI-20,true
P-067,SUI-22,true
P-067,CAN-1,true
P-067,CAN-2,true
P-067,CAN-3,true
P-067,CAN-4,true
P-067,CAN-8,true
P-067,CAN-10,true
P-067,CAN-19,true
P-067,CAN-11,true
P-067,CAN-24,true
P-067,CAN-26,true
P-067,CAN-21,true
P-067,SUI-26,false
P-067,SUI-8,false
P-067,SUI-18,false
P-067,CAN-5,false
P-067,CAN-18,false
P-067,CAN-22,false
P-067,CAN-9,false
P-067,CAN-6,false
P-068,QAT-1,true
P-068,QAT-8,true
P-068,QAT-2,true
P-068,QAT-3,true
P-068,QAT-4,true
P-068,QAT-11,true
P-068,QAT-10,true
P-068,QAT-13,true
P-068,QAT-22,true
P-068,QAT-21,true
P-068,QAT-25,true
P-068,BIH-1,true
P-068,BIH-3,true
P-068,BIH-4,true
P-068,BIH-5,true
P-068,BIH-2,true
P-068,BIH-16,true
P-068,BIH-15,true
P-068,BIH-10,true
P-068,BIH-26,true
P-068,BIH-21,true
P-068,BIH-20,true
P-068,QAT-26,false
P-068,QAT-9,false
P-068,QAT-18,false
P-068,QAT-19,false
P-068,BIH-8,false
P-068,BIH-25,false
P-068,BIH-9,false
P-068,BIH-19,false
P-068,BIH-22,false
P-069,BRA-1,true
P-069,BRA-2,true
P-069,BRA-3,true
P-069,BRA-4,true
P-069,BRA-5,true
P-069,BRA-17,true
P-069,BRA-10,true
P-069,BRA-13,true
P-069,BRA-25,true
P-069,BRA-20,true
P-069,BRA-26,true
P-069,MAR-23,true
P-069,MAR-2,true
P-069,MAR-3,true
P-069,MAR-5,true
P-069,MAR-7,true
P-069,MAR-11,true
P-069,MAR-10,true
P-069,MAR-14,true
P-069,MAR-22,true
P-069,MAR-20,true
P-069,MAR-21,true
P-069,BRA-6,false
P-069,BRA-19,false
P-069,BRA-16,false
P-069,BRA-22,false
P-069,MAR-24,false
P-069,MAR-16,false
P-069,MAR-8,false
P-070,SCO-12,true
P-070,SCO-2,true
P-070,SCO-3,true
P-070,SCO-4,true
P-070,SCO-5,true
P-070,SCO-14,true
P-070,SCO-10,true
P-070,SCO-16,true
P-070,SCO-20,true
P-070,SCO-21,true
P-070,SCO-22,true
P-070,HAI-12,true
P-070,HAI-6,true
P-070,HAI-2,true
P-070,HAI-8,true
P-070,HAI-4,true
P-070,HAI-11,true
P-070,HAI-13,true
P-070,HAI-10,true
P-070,HAI-20,true
P-070,HAI-22,true
P-070,HAI-24,true
P-070,SCO-25,false
P-070,SCO-24,false
P-070,SCO-7,false
P-070,SCO-8,false
P-070,SCO-26,false
P-070,HAI-5,false
P-070,HAI-9,false
P-070,HAI-18,false
P-071,USA-1,true
P-071,USA-2,true
P-071,USA-3,true
P-071,USA-4,true
P-071,USA-5,true
P-071,USA-13,true
P-071,USA-11,true
P-071,USA-14,true
P-071,USA-20,true
P-071,USA-21,true
P-071,USA-25,true
P-071,TUR-12,true
P-071,TUR-7,true
P-071,TUR-2,true
P-071,TUR-5,true
P-071,TUR-8,true
P-071,TUR-16,true
P-071,TUR-10,true
P-071,TUR-18,true
P-071,TUR-22,true
P-071,TUR-20,true
P-071,TUR-24,true
P-071,USA-26,false
P-071,USA-8,false
P-071,USA-17,false
P-071,USA-10,false
P-071,TUR-3,false
P-071,TUR-21,false
P-071,TUR-15,false
P-072,AUS-1,true
P-072,AUS-6,true
P-072,AUS-4,true
P-072,AUS-8,true
P-072,AUS-2,true
P-072,AUS-10,true
P-072,AUS-11,true
P-072,AUS-13,true
P-072,AUS-20,true
P-072,AUS-21,true
P-072,AUS-24,true
P-072,PAR-1,true
P-072,PAR-3,true
P-072,PAR-4,true
P-072,PAR-8,true
P-072,PAR-6,true
P-072,PAR-15,true
P-072,PAR-11,true
P-072,PAR-14,true
P-072,PAR-26,true
P-072,PAR-21,true
P-072,PAR-22,true
P-072,AUS-14,false
P-072,AUS-25,false
P-072,AUS-7,false
P-072,PAR-7,false
P-072,PAR-25,false
P-072,PAR-20,false
P-073,GER-1,true
P-073,GER-4,true
P-073,GER-2,true
P-073,GER-9,true
P-073,GER-3,true
P-073,GER-15,true
P-073,GER-11,true
P-073,GER-17,true
P-073,GER-22,true
P-073,GER-24,true
P-073,GER-20,true
P-073,ECU-1,true
P-073,ECU-5,true
P-073,ECU-3,true
P-073,ECU-4,true
P-073,ECU-6,true
P-073,ECU-11,true
P-073,ECU-13,true
P-073,ECU-19,true
P-073,ECU-20,true
P-073,ECU-21,true
P-073,ECU-22,true
P-073,GER-21,false
P-073,GER-25,false
P-073,GER-8,false
P-073,ECU-15,false
P-073,ECU-2,false
P-073,ECU-14,false
P-073,ECU-7,false
P-074,CIV-23,true
P-074,CIV-2,true
P-074,CIV-3,true
P-074,CIV-4,true
P-074,CIV-5,true
P-074,CIV-11,true
P-074,CIV-14,true
P-074,CIV-16,true
P-074,CIV-20,true
P-074,CIV-21,true
P-074,CIV-22,true
P-074,CUW-23,true
P-074,CUW-9,true
P-074,CUW-2,true
P-074,CUW-3,true
P-074,CUW-6,true
P-074,CUW-11,true
P-074,CUW-18,true
P-074,CUW-13,true
P-074,CUW-26,true
P-074,CUW-20,true
P-074,CUW-21,true
P-074,CIV-18,false
P-074,CIV-8,false
P-074,CIV-24,false
P-074,CIV-6,false
P-074,CIV-7,false
P-074,CUW-14,false
P-074,CUW-19,false
P-074,CUW-4,false
P-074,CUW-17,false
P-075,NED-1,true
P-075,NED-3,true
P-075,NED-2,true
P-075,NED-7,true
P-075,NED-5,true
P-075,NED-11,true
P-075,NED-15,true
P-075,NED-10,true
P-075,NED-25,true
P-075,NED-20,true
P-075,NED-24,true
P-075,JPN-23,true
P-075,JPN-4,true
P-075,JPN-2,true
P-075,JPN-9,true
P-075,JPN-3,true
P-075,JPN-10,true
P-075,JPN-14,true
P-075,JPN-13,true
P-075,JPN-20,true
P-075,JPN-22,true
P-075,JPN-24,true
P-075,NED-26,false
P-075,NED-19,false
P-075,NED-9,false
P-075,JPN-25,false
P-075,JPN-17,false
P-075,JPN-5,false
P-075,JPN-8,false
P-076,SWE-23,true
P-076,SWE-5,true
P-076,SWE-3,true
P-076,SWE-2,true
P-076,SWE-6,true
P-076,SWE-15,true
P-076,SWE-16,true
P-076,SWE-10,true
P-076,SWE-20,true
P-076,SWE-24,true
P-076,SWE-21,true
P-076,TUN-12,true
P-076,TUN-3,true
P-076,TUN-4,true
P-076,TUN-2,true
P-076,TUN-5,true
P-076,TUN-18,true
P-076,TUN-11,true
P-076,TUN-10,true
P-076,TUN-20,true
P-076,TUN-25,true
P-076,TUN-21,true
P-076,SWE-8,false
P-076,SWE-17,false
P-076,SWE-7,false
P-076,TUN-8,false
P-076,TUN-15,false
P-076,TUN-6,false
P-077,BEL-12,true
P-077,BEL-8,true
P-077,BEL-3,true
P-077,BEL-2,true
P-077,BEL-4,true
P-077,BEL-18,true
P-077,BEL-13,true
P-077,BEL-14,true
P-077,BEL-24,true
P-077,BEL-20,true
P-077,BEL-25,true
P-077,IRN-1,true
P-077,IRN-4,true
P-077,IRN-3,true
P-077,IRN-6,true
P-077,IRN-2,true
P-077,IRN-13,true
P-077,IRN-19,true
P-077,IRN-10,true
P-077,IRN-20,true
P-077,IRN-21,true
P-077,IRN-22,true
P-077,BEL-21,false
P-077,BEL-11,false
P-077,BEL-16,false
P-077,BEL-22,false
P-077,BEL-6,false
P-077,IRN-26,false
P-077,IRN-9,false
P-077,IRN-8,false
P-077,IRN-16,false
P-078,EGY-12,true
P-078,EGY-2,true
P-078,EGY-9,true
P-078,EGY-6,true
P-078,EGY-3,true
P-078,EGY-18,true
P-078,EGY-17,true
P-078,EGY-11,true
P-078,EGY-21,true
P-078,EGY-20,true
P-078,EGY-24,true
P-078,NZL-1,true
P-078,NZL-3,true
P-078,NZL-2,true
P-078,NZL-6,true
P-078,NZL-4,true
P-078,NZL-11,true
P-078,NZL-13,true
P-078,NZL-15,true
P-078,NZL-22,true
P-078,NZL-25,true
P-078,NZL-21,true
P-078,EGY-5,false
P-078,EGY-14,false
P-078,EGY-7,false
P-078,EGY-19,false
P-078,EGY-26,false
P-078,NZL-14,false
P-078,NZL-9,false
P-078,NZL-24,false
P-078,NZL-7,false
P-079,ESP-12,true
P-079,ESP-2,true
P-079,ESP-3,true
P-079,ESP-8,true
P-079,ESP-4,true
P-079,ESP-10,true
P-079,ESP-14,true
P-079,ESP-11,true
P-079,ESP-20,true
P-079,ESP-22,true
P-079,ESP-26,true
P-079,URU-23,true
P-079,URU-3,true
